1.0235,0.5909182,0.7468776,0.6342787,1.092655,0.5800781
1.031138,0.595328,0.7545683,0.6390226,1.10028,0.5844043
1.038804,0.5997543,0.762288,0.6437844,1.107934,0.5887467
1.046499,0.6041969,0.7700366,0.6485639,1.115615,0.5931051
1.054222,0.6086559,0.7778144,0.6533612,1.123325,0.5974796
1.061974,0.6131313,0.7856212,0.6581762,1.131062,0.6018701
1.069754,0.6176232,0.7934571,0.663009,1.138829,0.6062767
1.077563,0.6221313,0.801322,0.6678596,1.146623,0.6106993
1.0854,0.6266559,0.8092159,0.672728,1.154445,0.6151379
1.093265,0.6311969,0.8171389,0.6776141,1.162296,0.6195926
1.101158,0.6357543,0.825091,0.682518,1.170175,0.6240634
1.10908,0.640328,0.8330722,0.6874397,1.178082,0.6285502
1.117031,0.6449182,0.8410825,0.6923791,1.186018,0.633053
1.12501,0.6495247,0.8491218,0.6973363,1.193982,0.6375719
1.133017,0.6541477,0.8571902,0.7023113,1.201973,0.6421068
1.141052,0.658787,0.8652877,0.7073041,1.209993,0.6466578
1.149116,0.6634427,0.8734144,0.7123146,1.218042,0.6512248
1.157209,0.6681148,0.8815701,0.7173429,1.226118,0.6558079
1.165329,0.6728033,0.889755,0.722389,1.234223,0.6604069
1.173479,0.6775082,0.897969,0.7274528,1.242356,0.6650221
1.181656,0.6822295,0.9062121,0.7325345,1.250517,0.6696533
1.189862,0.6869672,0.9144844,0.7376339,1.258707,0.6743005
1.198097,0.6917213,0.9227859,0.7427511,1.266924,0.6789638
1.206359,0.6964917,0.9311165,0.7478861,1.27517,0.6836431
1.21465,0.7012786,0.9394761,0.7530388,1.283444,0.6883385
1.22297,0.7060819,0.947865,0.7582095,1.291746,0.69305
1.231318,0.7109016,0.9562831,0.7633978,1.300077,0.6977775
1.239694,0.7157376,0.9647303,0.768604,1.308435,0.702521
1.248099,0.7205901,0.9732068,0.7738279,1.316822,0.7072806
1.256532,0.725459,0.9817123,0.7790697,1.325237,0.7120563
1.264994,0.7303442,0.9902471,0.7843292,1.33368,0.716848
1.273483,0.7352459,0.998811,0.7896065,1.342152,0.7216557
1.282002,0.7401639,1.007404,0.7949015,1.350651,0.7264795
1.290548,0.7450984,1.016027,0.8002144,1.359179,0.7313193
1.299124,0.7500492,1.024678,0.8055451,1.367735,0.7361752
1.307727,0.7550164,1.033359,0.8108935,1.376319,0.7410471
1.316359,0.76,1.042069,0.8162597,1.384931,0.7459351
1.325019,0.765,1.050808,0.8216437,1.393572,0.7508391
1.333708,0.7700164,1.059577,0.8270455,1.402241,0.7557591
1.342425,0.7750491,1.068375,0.8324651,1.410937,0.7606952
1.35117,0.7800983,1.077202,0.8379025,1.419662,0.7656473
1.359944,0.7851639,1.086058,0.8433576,1.428416,0.7706155
1.368746,0.7902458,1.094944,0.8488306,1.437197,0.7755997
1.377577,0.7953442,1.103859,0.8543213,1.446007,0.7805999
1.386436,0.8004589,1.112803,0.8598298,1.454844,0.7856162
1.395324,0.80559,1.121776,0.8653561,1.46371,0.7906485
1.404239,0.8107376,1.130779,0.8709002,1.472604,0.7956969
1.413184,0.8159015,1.139811,0.8764621,1.481527,0.8007613
1.422156,0.8210818,1.148873,0.8820418,1.490477,0.8058417
1.431157,0.8262784,1.157963,0.8876392,1.499456,0.8109382
1.440187,0.8314915,1.167084,0.8932545,1.508462,0.8160508
1.449244,0.8367211,1.176233,0.8988876,1.517497,0.8211794
1.458331,0.841967,1.185411,0.9045385,1.52656,0.8263241
1.467445,0.8472293,1.19462,0.9102071,1.535652,0.8314849
1.476588,0.852508,1.203857,0.9158936,1.544771,0.8366616
1.485759,0.8578031,1.213124,0.9215978,1.553918,0.8418545
1.494959,0.8631146,1.22242,0.9273199,1.563094,0.8470633
1.504187,0.8684425,1.231745,0.9330597,1.572298,0.8522882
1.513444,0.8737867,1.2411,0.9388173,1.58153,0.8575291
1.522729,0.8791474,1.250485,0.9445927,1.59079,0.8627861
1.532042,0.8845245,1.259898,0.9503859,1.600078,0.8680591
1.541384,0.8899179,1.269341,0.9561968,1.609395,0.8733482
1.550754,0.8953277,1.278814,0.9620256,1.618739,0.8786533
1.560153,0.900754,1.288316,0.9678721,1.628112,0.8839744
1.56958,0.9061966,1.297848,0.9737365,1.637513,0.8893116
1.579035,0.9116556,1.307408,0.9796187,1.646942,0.8946648
1.588519,0.917131,1.316998,0.9855186,1.656399,0.9000341
1.598031,0.9226228,1.326618,0.9914362,1.665884,0.9054194
1.607571,0.928131,1.336267,0.9973717,1.675397,0.9108208
1.61714,0.9336556,1.345946,1.003325,1.684939,0.9162382
1.626737,0.9391965,1.355654,1.009296,1.694508,0.9216716
1.636363,0.9447539,1.365392,1.015285,1.704106,0.9271212
1.646017,0.9503276,1.375159,1.021291,1.713732,0.9325867
1.655699,0.9559178,1.384956,1.027316,1.723385,0.9380682
1.66541,0.9615243,1.394782,1.033358,1.733068,0.9435658
1.67515,0.9671472,1.404637,1.039418,1.742778,0.9490795
1.684917,0.9727866,1.414523,1.045496,1.752516,0.9546093
1.694713,0.9784424,1.424437,1.051592,1.762282,0.9601551
1.704538,0.9841145,1.434381,1.057705,1.772077,0.965717
1.714391,0.9898031,1.444355,1.063836,1.781899,0.9712948
1.724272,0.995508,1.454359,1.069985,1.79175,0.9768888
1.734182,1.001229,1.464391,1.076152,1.801629,0.9824987
1.74412,1.006967,1.474454,1.082336,1.811536,0.9881247
1.754086,1.012721,1.484546,1.088538,1.821471,0.9937668
1.764081,1.018492,1.494668,1.094758,1.831434,0.9994248
1.774104,1.024278,1.504819,1.100996,1.841425,1.005099
1.784156,1.030082,1.515,1.107252,1.851444,1.010789
1.794236,1.035901,1.52521,1.113525,1.861492,1.016495
1.804344,1.041737,1.53545,1.119816,1.871567,1.022218
1.814481,1.04759,1.54572,1.126125,1.881671,1.027956
1.824646,1.053459,1.55602,1.132452,1.891802,1.03371
1.834839,1.059344,1.566349,1.138796,1.901962,1.039481
1.845061,1.065246,1.576707,1.145158,1.91215,1.045267
1.855312,1.071164,1.587096,1.151538,1.922366,1.05107
1.86559,1.077098,1.597514,1.157936,1.93261,1.056889
1.875898,1.083049,1.607961,1.164352,1.942882,1.062723
1.886233,1.089016,1.618439,1.170785,1.953182,1.068574
1.896597,1.095,1.628946,1.177236,1.96351,1.074441
1.906989,1.101,1.639483,1.183705,1.973866,1.080324
1.91741,1.107016,1.650049,1.190191,1.98425,1.086222
1.927859,1.113049,1.660645,1.196696,1.994663,1.092137
1.938337,1.119098,1.671272,1.203218,2.005103,1.098068
1.948843,1.125164,1.681927,1.209758,2.015572,1.104015
1.959377,1.131246,1.692613,1.216315,2.026068,1.109978
1.96994,1.137344,1.703328,1.22289,2.036593,1.115957
1.980531,1.143459,1.714073,1.229484,2.047145,1.121953
1.99115,1.14959,1.724848,1.236094,2.057726,1.127964
2.001798,1.155738,1.735652,1.242723,2.068335,1.133991
2.012475,1.161901,1.746487,1.249369,2.078971,1.140035
2.023179,1.168082,1.757351,1.256033,2.089636,1.146094
2.033912,1.174278,1.768245,1.262715,2.100329,1.152169
2.044674,1.180492,1.779169,1.269415,2.11105,1.158261
2.055464,1.186721,1.790123,1.276132,2.121799,1.164368
2.066282,1.192967,1.801107,1.282867,2.132576,1.170492
2.077129,1.199229,1.81212,1.28962,2.143381,1.176632
